Statement,Label,num_label
"""In seven years that (nuclear) deal will have expired, and Iran is free to go ahead and create nuclear weapons.""
 
",FALSE,0
"Florida’s ""unemployment is at a record low.""
",FALSE,0
"Gavin Newsom was ""the first to take on the National Rifle Association and win.""
",FALSE,0
"Says Mitt Romney is using ""a million of his presidential campaign dollars to finance his Utah Senate race.""
",TRUE,1
"After the minimum wage for tipped workers was raised in Maine, the state ""reversed that decision due to restaurant employees organizing en masse against the measure.""
",TRUE,1
"""Black and Latino people in NYC are arrested at TEN times the rate of white people for virtually the same rate of marijuana usage.""
",TRUE,1
"""Most of our taxes are spent on the so-called ‘War on Terror.’""
",FALSE,0
"Says North Korea has ""agreed to denuclearization.""
",FALSE,0
"Claims to be endorsed by the Democratic Party.
",FALSE,0
"""Clinton Email: We must destroy Syria for Israel""
",FALSE,0
"""A majority of Americans now live in states where they have decided to legalize cannabis,"" including recreational and medical marijuana.
",TRUE,1
"""I think we're actually ahead"" on legalizing marijuana for recreational use in New York state.
",FALSE,0
"Studies show ""the 2016 shooting and murder rate in Chicago cost us about $9.6 BILLION DOLLARS"" and ""the entire City budget for 2018 is $8.6 billion dollars. This math does not work, it is financially killing our city.""
",FALSE,0
"""Fox News accidentally puts up a poll graphic that shows how they are the least trusted network.""
",FALSE,0
"""Red Crescent Says No Evidence of Chemical Attack in Syria’s Douma.""
",FALSE,0
"""Here are the facts: there is no massive wave of migrants pouring into California. Overall immigrant apprehensions on the border last year were as low as they’ve been in nearly 50 years (and 85 percent of the apprehensions occurred outside of California).""
",TRUE,1
"New York has ""among the highest tax burdens of any state in the nation""
",TRUE,1
"There are ""paid protesters"" involved in the Stephon Clark demonstrations.
",FALSE,0
"This year’s state budget ""continues to direct millions in taxpayer dollars in advertising to the failing Start-Up NY program""
",FALSE,0
"""USPS loses $1.46 each Amazon package it delivers.""
",FALSE,0
"""Republicans in Congress are plotting to take away Medicare, Medicaid and Social Security.""
",FALSE,0
"Says Chuck Schumer said ""it’s racist to only allow citizens to vote.""
",FALSE,0
"Rep. Robert Pittenger ""stood against funding for the border wall.""
",FALSE,0
"After attacking Emma Gonzalez, U.S. Rep. Steve King is ""facing arrest.""
",FALSE,0
"""It begins: Florida police now confiscating guns from people with no due process.""
",FALSE,0
"""Breaking! Terrorist attacks Trumps at Mar A Lago.""
",FALSE,0
"""Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed.""
",FALSE,0
"BREAKING: Trump Just Ended Welfare For One HUGE Group For 5 Years!
",FALSE,0
"""FBI RAIDS OBAMA – Find Massive Secret That Was Hidden For YEARS.""
",FALSE,0
"""Emma Gonzalez bullied school shooter, isn’t sorry; then retweets message blaming ‘white boys’ entitlement’ as cause of all school shootings""
",FALSE,0
"NASA Has Just Confirmed Earth Has A New Moon
",FALSE,0
"""A lot"" of Sen. Sherrod Brown’s policies ""reflect that interest in Marxism"" and a fondness for communism.
",FALSE,0
"""The only housing authority in the state that we have actually given money to is NYCHA.""
",FALSE,0
"Says 642,000 crimes were committed against Texans by criminal immigrants in a recent seven-year period.
",FALSE,0
"""The state is set to recapture an additional $500 million in Robin Hood payments from taxpayers and not one penny of it will go to public education in Texas.""
",FALSE,0
"West Virginia ""has the highest overdose death rate in the nation.""
",TRUE,1
"""In one day of fundraising I received more small donor (contributions) than Andrew Cuomo received in seven years.""
",TRUE,1
"Says Conor Lamb ""ran on a campaign that said very nice things about me.""
",FALSE,0
"""Newspapers have framed this election as my fight against the Illinois mafia.""
",FALSE,0
"Says he ""fought Obama twice and won to stop illegal immigrants from voting.""  
",FALSE,0
"""California is 49th out of 50 in the United States in per capita housing units. Only Utah can lay claim to being lowest in per capita production.""
",TRUE,1
"The default rate for college students has grown from 40 percent 10 years ago to about 50 percent today, and ""perhaps as many as 800,000 young Ohioans are facing default on their student loans.""
",FALSE,0
"A Trump administration proposal for the Interior Department ""is the largest investment in our public lands infrastructure in our nation's history.""
",FALSE,0
"Shoes on the Capitol lawn represent 7,182 students who were killed in U.S. schools since 2012.
",FALSE,0
"""Half of the American women who are murdered are killed by their intimate partners.""
",TRUE,1
"In Japan, ""they take a bowling ball from 20 feet up in the air and they drop it on the hood of the car. And if the hood dents, then the car doesn't qualify...It's horrible, the way we're treated.""
",FALSE,0
"""Democrats announce they will abolish ICE if they win 2020 election.""
 
",FALSE,0
"Says ""PTA meetings are now being conducted to help parents tell their kids"" that if a guy with an AR-15 walks into their classroom, ""you are supposed to create as much chaos as you possibly can. They want you to scream and yell and dance around and throw books and just keep moving.""
",TRUE,1
"Says Beto O’Rourke wants ""open borders and wants to take our guns.""
",FALSE,0
"Rep. Pittenger is ""constantly rated as one of the most liberal Republicans in Congress.""
",FALSE,0
"""Seattle police begin gun confiscations: no laws broken, no warrant, no charges.""
",FALSE,0
"""Singer Miley Cyrus: ‘Trump fans are destroying my career, I can’t stand them and I decided to move to…’""
",FALSE,0
"Says China and Singapore impose the death penalty on drug dealers.
",TRUE,1
"Says Richard Cordray directed an Ohio commission to ""permit an armed group to have a rally on the statehouse grounds, even taking the extraordinary step of assuming personal responsibility for waiving an insurance requirement in the event of an incident.""
",TRUE,1
"Says Sen. Tammy Baldwin ""claims to support a 'Buy America' philosophy, but her actions speak louder than her empty words.""
",FALSE,0
"""When I was campaigning, I was talking about 18 and 20 years (when) wages effectively went down. Now, for the first time in a long time, they're starting to go up for people.""
",FALSE,0
"""Since 1990, production of metals in the U.S. has held roughly constant, but the number of people employed in the industry has fallen steadily.""
",TRUE,1
"""We are last in the nation in startups — 50th.""
",TRUE,1
"""Democrats are nowhere to be found on DACA.""
",FALSE,0
"The 2018 Academy Awards show was the ""lowest rated Oscars in HISTORY.""
",TRUE,1
"""Joe Biden just confirmed that he is running for president in 2020 and it has America applauding!""
",FALSE,0
"""Adolf Hitler confiscated all the weapons — took all the weapons, had a registry of everybody — and then on the night of June 30, 1934, sent out his secret police and murdered all of his political opponents.""
",FALSE,0
"Says Texas ranks among the nation’s top five states for its high school graduation rate.
",TRUE,1
"Says Delta offers a discount to Planned Parenthood.
",FALSE,0
"Says Stephen F. Austin and James Bowie promoted slavery.
",TRUE,1
"""You take Pulse nightclub. If you had one person in that room that could carry a gun and knew how to use it, it wouldn’t have happened, or certainly to the extent that it did.""
 
",FALSE,0
"""Zero percent of kids in Cairo are college-ready.""
",FALSE,0
"Says Sen. Bill Nelson ""hasn’t done anything on gun safety or school safety, and nothing on gun control.""
",FALSE,0
"""I'm the only candidate on this stage who has actually cut taxes.""
",FALSE,0
"""Under N.Y. State ‘Assault Weapon’ ban 1 simple cosmetic change pictured here is difference between legal & banned""
",TRUE,1
"""It’s now constitutional to ban [assault weapons] in Illinois. Yet, the Illinois General Assembly has failed to allow other cities to have that opportunity.""
",TRUE,1
"""Under the previous administration it was … $100 to fill a car. American energy has delivered. Now it's $60. That’s $40 you have in your pocket … that you wouldn’t have.""
",FALSE,0
"""The impending work stoppage is unlawful.""
",TRUE,1
"""A law enforcement officer is more likely to commit a crime than a CWP (concealed weapons permit) holder.""
",FALSE,0
"""Forty percent of the guns in this country are sold without any background checks.""
",FALSE,0
"Says he’s a ""retired U.S. Navy officer.""
",FALSE,0
"About New York state: ""We have the highest debt per capita.""
",TRUE,1
"""The president is cutting the CDC budget by 80%.
",FALSE,0
"Says that as a judge, she has ""presided over more than 10,000 cases.""
 
",TRUE,1
"Says he is ""one of America's leading consumer lawyers.""
 
",FALSE,0
"""The president has been very clear. All forms of abuse, all forms of battery against women are deplorable and disgusting. ... He’s said that multiple times in the past.""
",FALSE,0
"The ""FBI was actively investigating Hillary Clinton's use of a private email server"" on Sept. 2, 2016.
",FALSE,0
"""Obama did in fact unconstitutionally spy on Trump throughout the presidential election.""
",FALSE,0
"In Georgia, ""25 percent of rural residents"" are ""without access to high speed internet.""
",TRUE,1
"""Rauner made you pay for abortions in all nine months of pregnancy.""
",FALSE,0
"""The past president (Barack Obama) brought Al Sharpton into the White House something like 80 times.""
 
",TRUE,1
"""Smoking in cars with children is illegal starting January 30, 2018.""
",FALSE,0
"""Californians are overwhelmingly against this concept of the illegal sanctuary state.""
",FALSE,0
"""Heitkamp High-Fives Schumer After Voting Against 20-Week Abortion Ban.""
",FALSE,0
"""There was no requirement to put in affordable housing.""
",TRUE,1
"""Trump’s tax reform plan was nothing more than a middle-class tax increase.""
",FALSE,0
"""Rep. Paul Gosar asks Capitol Police to arrest illegal immigrants attending State of the Union.""
",TRUE,1
"""Fall River, Massachusetts was not 'built by immigrants.' ""
",FALSE,0
"""New York consistently ranks as one of the worst voting turnout states in the nation.""
",TRUE,1
"""New York has the third lowest rate of gun-caused death in America.""
",TRUE,1
"""70 percent of the income tax that the state collects happens to come from Westchester, Nassau, Suffolk and New York City""
",TRUE,1
"""Small business confidence is at an all-time high.""
",TRUE,1
"The immigration visa lottery ""randomly hands out green cards without any regard for skill, merit, or the safety of American people.""
",FALSE,0
"""We enacted the biggest tax cuts and reforms in American history.""
",FALSE,0
"""No private business was conducted on public property. That issue is a contract dispute.""
",FALSE,0
"""They found 60 votes in the Senate in 2006 and 2013"" for immigration legislation, and ""each time the House Republican majority refused to take it up.""
",TRUE,1
"Says President Barack Obama advocated ""fathers in the home"" as the solution to gun violence.
",FALSE,0
"California’s prisons budget in 1970 ""was about 3 percent of the general fund. Now, it’s 8.9 percent, about $12 billion.""
",TRUE,1
"In one year, the United Nations ""did 24 resolutions and 20 of them were against Israel.""
",FALSE,0
"Says ""22 to 24 people"" came into the United States due to family connection with suspect in the October 2017 New York City terror attack.
",FALSE,0
"Reauthorizing the Children’s Health Insurance Program ""for six years saves $1 billion"" and doing it for 10 years saves $6 billion.
",TRUE,1
"""When we say ‘one vote matters,’ it’s not just a saying – it has proven true 141 times in #Ohio over the last five years.""
",TRUE,1
"Says Donald Trump's use of the term ""fake news"" to undermine journalism ""seems (to have) inspired dictators and authoritarians.""
",TRUE,1
"
""Chicago now has the highest employment in the private sector in the history of the city.""
",FALSE,0
"""Fifty percent of our new"" Texas ""teachers don’t have college degrees.""
",FALSE,0
"""A case before Washington’s Supreme Court seeks to effectively end public labor unions.""
",FALSE,0
"""The graduation rate in New York City has increased by 50 percent in 13 years""
",TRUE,1
"""First indictment issued in Russian bribery case tied to Obama-era Uranium One deal.""
",FALSE,0
"""Oprah tells Fox News host ‘all white people have to die.’""
",FALSE,0
"""Almost half of all vehicles stolen in Texas each year had keys left inside.""
",FALSE,0
"The White House staff risks violating federal ethics rules if they participate in Donald Trump’s ""fake news awards.""
",TRUE,1
"""Seventy four percent of Californians are absolutely against sanctuary state"" policies.
",FALSE,0
"Democratic lawmakers who voted in favor of short-term spending bills ""just voted to deport Dreamers.""
",FALSE,0
"""Hollywood celebs: We will go on ‘total strike’ if Trump does not resign.""
",FALSE,0
"The Dow Jones Industrial Average ""jumped 1000 points in last 5 weeks, Record fastest 1000 point move in history.""
",TRUE,1
"""I authorized Zero access to White House (actually turned him down many times) for author of phony book! I never spoke to him for book.""
",FALSE,0
"""Breaking: FBI just raided the White House, 6 people thrown out.""
",FALSE,0
"""Trump: police officers and firefighters make too much money…hits them with tax penalty.""
",FALSE,0
"There is ""substantial evidence of voter fraud.""
",FALSE,0
"The Senate seat won in a special election by a Democrat had been ""held for more than thirty years by Republicans.""
",FALSE,0
"Said Dianne Feinstein said ""there is no collusion"" between the Trump campaign and Russia.
",FALSE,0
"""We have signed more legislation than anybody. We broke the record of Harry Truman.""
",FALSE,0
"After enactment of the Republican tax bill, ""school teachers can no longer deduct the cost of their classroom supplies on their taxes.""
",FALSE,0
"In April, ""the vast majority will be (filling out their taxes) on a single postcard.""
",FALSE,0
"""We essentially repealed Obamacare because we got rid of the individual mandate ... and that was a primary source of funding of Obamacare.""
 
",FALSE,0
"Says Marco Rubio tweeted a verse from the New Testament to shame ""his own constituents for flocking to Trump rally.""
",FALSE,0
"Says Sen. Mitch McConnell's delay in seating Alabama Sen.-elect Doug Jones ""is a flagrant violation of Senate policy, which requires Jones assume office the instant one of them wins the election.""
 
",FALSE,0
"Missouri is one of ""13 states this year have seen unemployment drop to the lowest levels in the history of their state.""
",FALSE,0
"Says Donald Trump ""has not apologized"" for comments caught on tape by ""Access Hollywood.""
",FALSE,0
"A Colgate toothpaste is subject to ""recall.""
",FALSE,0
"""Facebook picks sides in Alabama Senate race ... shuts down Gateway Pundit and Breitbart reports on discredited Allred accuser""
",FALSE,0
"""Black homeownership just hit the highest level it has ever been in the history of our country.""
",FALSE,0
"""I released way more (tax) information than Bruce Rauner has.""
",FALSE,0
"""Earlier this year, Hurricane Harvey left more than 12 million people in Texas and Louisiana without homes.""
",FALSE,0
"Says the concealed carry bill would allow residents of certain states to ""travel to your community and walk right into a school zone with a loaded weapon, no matter what local laws say.""
",FALSE,0
"""Breaking: federal judge grants permission to subpoena Trump.""
",FALSE,0
"""Hillary Clinton lied many times to the FBI.""
",FALSE,0
"These guys are now pretty much living up to the @BruceRauner standard. And falling dismally short of the @MittRomney standard. Even Romney released his full tax returns.
",TRUE,1
"Says that ""perpetrators of domestic violence accounted for 54% of mass shootings between 2009 and 2016, according to the advocacy group Everytown for Gun Safety.""
",FALSE,0
"Says the tax bill ""is going to cost me a fortune, this thing -- believe me. Believe me, this is not good for me.""
",FALSE,0
"""If you don't pay income taxes ... you'll have more money"" under the Republican tax plan.
",FALSE,0
"""Satanists have teamed up with the ACLU and Planned Parenthood in Missouri to roll back the rights of the unborn.""
",FALSE,0
" ""Wisconsin's driver licenses and identification (ID) cards are currently the most secure in the nation."" 
",TRUE,1
"""Civil war erupts in Sweden as irate Swedes burn nine Muslim refugee centers to the ground""
",FALSE,0
"""‘The largest bust in U.S. history’ 412 Muslims arrested from Michigan!""
",FALSE,0
"Says Doug Jones ""is for full-term abortion.""
 
",FALSE,0
"""The elimination of income and sales taxes in New York is equal to 9 percent of taxable income, meaning that if you make $100,000 a year you lose $9,000""
",FALSE,0
"""BUSTED: NASA Accidentally destroys every climate change advocate by exposing massive truth behind Antarctica.""
",FALSE,0
"Says the Austin school district ""enjoys the highest per-student funding of all large Texas districts"" even after forwarding tax revenue to the state.
",FALSE,0
"Iran’s regime ""every Friday declares war on us.""
",FALSE,0
"""The Texas unemployment rate is now the lowest it’s been in 40 years & Texas led the nation last month in new job creation.""
",FALSE,0
"Californians pay ""the highest electricity bills"" in the nation.
",FALSE,0
"Says Chuck Todd said the Roy Moore story ""felt completely orchestrated.""
",FALSE,0
"""There are ‘sore loser’ laws that would bar Luther Strange from pursuing a seat"" because he already lost the Alabama Republican Senate runoff to Roy Moore.
",FALSE,0
"Says a Washington Post reporter who broke news on Judge Roy Moore story has a criminal history of ""faking.""
",FALSE,0
"The Republican tax bill is ""not being scored by the Congressional Budget Office, as it is traditionally.""
",FALSE,0
"""Many firearms experts determined the Las Vegas shooter’s use of a bump stock actually prevented more casualties and (injuries) due to its inconsistency, inaccuracy, and lack of control.""
",FALSE,0
"Since 1965, California has built ""six (college) campuses but 23 prisons.""
",FALSE,0
"Says Roy Moore said a ""practicing Muslim should not be a member of Congress because of his faith.""
 
",TRUE,1
"The Republican tax bill ""lets every American keep more of what they earned.""
",FALSE,0
"""The No. 1 job vacancy in Florida every month for seven years has been nursing.""
",TRUE,1
"""When I saw corruption and sexual harassment cover-ups I called on Sheldon Silver to resign.""
",TRUE,1
"""We’re growing union jobs faster than Illinois.""
",TRUE,1
"Says diversity visa immigrants are not vetted.
",FALSE,0
"""We are spending more on affordable housing than we're spending on Dix Park right now.""
",TRUE,1
"""It costs nearly five times as much in California to build and maintain a mile of road as it does in the rest of the nation.""
",FALSE,0
"Says county parties representing more than half the state’s Republican voters approved resolutions ""demanding changes"" in Texas House leadership.
",TRUE,1
"Says Patrick Morrisey ""ran for Congress in NJ as pro-choice.""
",FALSE,0
"""Ninety percent of people born in the 1940s ended up doing better financially than their parents. But those born in the 1980s, the much-maligned Millennials, have only a 50-50 chance of doing better (financially) than their parents, despite being the best-educated generation in our history.""
",TRUE,1
"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""
 
",TRUE,1
"Says Roy Moore ""has advocated getting the federal government out of health care altogether, which means doing away with Medicaid, which means doing away with Medicare.""
",FALSE,0
"Says the GOP plan he supports is ""the biggest tax cut in U.S. history.""
",FALSE,0
"""The Travis County propositions will not raise your taxes! If you are 65 or older, your property taxes are frozen.""
 
",FALSE,0
"Insurance companies ""have made a fortune with Obamacare.""
",FALSE,0
"""The KKK was founded as the military arm of the Democratic Party."" 
",FALSE,0
"At a 2015 dedication of an FBI building in Florida, Rep. Frederica Wilson ""stood up there ... and talked about how she was instrumental in getting the funding for that building, and how she took care of her constituents because she got the money, and she just called up President Obama, and on that phone call he gave the money -- the $20 million -- to build the building. And she sat down.""
",FALSE,0
"An undocumented immigrant ""was arrested on suspicion of arson in (the) Wine Country fires that have killed at least 40 residents.""
",FALSE,0
"NFL players taking a knee during the national anthem is ""against the law.""
",FALSE,0
"""We're the highest developed nation taxed in the world.""
",FALSE,0
"""Our tax code has nearly doubled since 1985.""
",TRUE,1
"The Obama administration ""borrowed more than $10 trillion, right? And yet, we picked up $5.2 trillion just in the stock market. ... Maybe in a sense we’re reducing debt.""
",FALSE,0
"A Homeland Security study ""showed 120 murders took place that could have been prevented had communities been working with ICE and Homeland Security.""
",FALSE,0
"A viral image shows LeBron James wearing a T-shirt that reads, ""We march, y’all mad. We sit down, y’all mad. We speak up, y’all mad. We die, y’all silent.""
",FALSE,0
"""Bob Corker gave us the Iran Deal.""
",FALSE,0
"""One in 10 babies born in this country is born in Texas.""
 
",TRUE,1
"""Under his leadership, Tallahassee reduced its carbon intensity by roughly 40 percent.""
 
",FALSE,0
"""There have been more than 270 mass shootings in the United States in the last year alone. That’s where four or more are killed.""
",FALSE,0
"""I personally am pro-choice. I always have been. And I made no qualms about that when I was elected governor.""
",TRUE,1
"Says Winston Churchill said, ""A lie gets halfway around the world before the truth has a chance to get its pants on.""
",FALSE,0
"Trump’s tax plan is ""completely focused on the wealthy and the powerful - not the middle class.""
",FALSE,0
"Says Sen. Dianne Feinstein said ""if she had 51 votes in the Senate for 'Mr. and Ms. America, turn in all of your guns,' they would do it.""
",FALSE,0
"North Carolina has ""the strictest anti-gerrymandering standards in the entire country.""
",FALSE,0
"""The crowd (in Las Vegas) fled at the sound of gunshots. Imagine the deaths if the shooter had a silencer ...""
",FALSE,0
"Bryan County, Ga., has ""corrupted voter rolls.""
",FALSE,0
"90 percent of Americans ""support universal background checks"" for gun purchases.
 
",TRUE,1
"Said there is cholera in Puerto Rico after Hurricane Maria.
 
",FALSE,0
"Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents.""
",TRUE,1
"While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he ""went into the emergency reserves before Irma ever hit.""
 
",TRUE,1
"Says ""No, I don't benefit, I don't benefit"" from his tax proposal.
",FALSE,0
"""We have one senator who’s a ‘yes’ vote ... but he’s in the hospital. And he’s a ‘yes’ vote. So we can’t do it by Friday. So we have the votes"" to pass a health care bill. 
",FALSE,0
"Florida’s coastal and stormwater infrastructure are ""two of the most critical areas during a storm, and received D-plus and D ratings, respectively, by the American Society of Civil Engineers in 2016.""
 
",TRUE,1
"The GOP’s health bill will protect people with pre-existing conditions ""every bit as well as Obamacare did.""
 
",FALSE,0
"""Roy Moore fought for pay increases for politicians while courts had to shut down because of lack of funding.""
",FALSE,0
"""Thomas Jefferson said, ‘Government that governs least governs best.’ ""
",FALSE,0
"""Ronald Reagan was a verified Democrat until his mid-50s."" 
",TRUE,1
"North Carolina is home to ""two rivers of the top five most polluted rivers"" in the U.S.
",FALSE,0
"Vermont had to ""scrap"" its single-payer health insurance program because it was ""going bankrupt.""
 
",FALSE,0
"""Seventy-six percent of the American people support us passing the DREAM Act … with citizenship and legalization as part of it all. … More than 60 percent of Republicans support that.""
",TRUE,1
"Says PolitiFact reported that ""95 percent of what (Donald Trump) says is a lie.""
",FALSE,0
"""Mass voter fraud just discovered, to the amount that could void Hillary’s victory In New Hampshire.""
",FALSE,0
"""Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election.""
",FALSE,0
"""Nearly 2/3 of rural Missourians don’t have access to broadband. That needs to change.""
",TRUE,1
"""So the number on DACA is 800,000, but every one person can bring in their entire extended family once they reach a certain status. So it's 3 or 4 million, right?""
 
",FALSE,0
"""The Affordable Care Act is the single largest tax increase in my lifetime.""
",FALSE,0
"""No court has held (Deferred Action for Childhood Arrivals) unconstitutional.""
 
",TRUE,1
"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""
",TRUE,1
"Sen. Kirsten Gillibrand ""no longer supports the fight to combat the international delegitimization of Israel.""
",FALSE,0
"""We stopped traffic coming through -- 78 percent.""
",FALSE,0
"Says Adam Sandler said ""Mormons are some of the most decent people I’ve ever come across.""
",FALSE,0
"""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.""
",TRUE,1
"Says his conviction is ""a political witch hunt by holdovers in the Obama justice department.""
",FALSE,0
"Public schools, colleges and state-funded day care centers ""will be made into sanctuaries by Bruce Rauner signing SB 31.""
",FALSE,0
"""I'm the only candidate who has not accepted money from Carl Paladino nor LPCiminelli; two of the biggest developers in the city of Buffalo.""
",TRUE,1
"Says Rick Kriseman is $35 million over budget on St. Petersburg’s new police station.
 
",FALSE,0
"""At the PEAK of slavery in 1860, only 1.4% of Americans owned slaves. What your history books (don't) tell you is that 3,000 blacks owned a total of 20,000 slaves the same year.""
",FALSE,0
"""We have become an energy exporter for the first time ever just recently.""
",FALSE,0
"""There aren't too many people outside protesting"" his speech at the Phoenix Convention Center.
",FALSE,0
"Says there is proof Democrats hired actors to plan violence in Charlottesville.
",FALSE,0
"Wages ""haven’t gone up for a long time.""
",FALSE,0
"Chicago city officials ""have adopted an official policy of protecting criminal aliens who prey on their own residents.""
",FALSE,0
"""Dwayne 'The Rock' (Johnson) Has Officially Filed For The 2020 Presidential Campaign""
",FALSE,0
"On Foxconn deal, ""3,000 jobs cost #WI taxpayers more than $3 billion in tax giveaways. Break it down: more than $1 million in taxpayer dollars per job.""
 
",FALSE,0
"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""
",TRUE,1
"""Bill Clinton gave North Korea $5 billion and two nuclear reactors in 1994, essentially giving them nukes.""
",FALSE,0
"""My first order as president was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before.""
",FALSE,0
"Says his time away from Washington coincides with a ""long planned renovation"" for the White House.
",TRUE,1
"The new tax will make soda sold in Chicago among the most expensive in the country.
",TRUE,1
"Untaxed corporate earnings used to be ""$2.5 trillion … I guess it’s $5 trillion now. Whatever it is, it’s a lot more. So we have anywhere from 4 (trillion) to 5 or even more trillions of dollars sitting offshore.""
",FALSE,0
"Says a New York physician and his wife jumped to their deaths because they ""can’t afford"" Obamacare.
",FALSE,0
"Says transgender residents make up ""about 1-in-300 people, we're all over the place, we're your friends and your neighbors.""
",TRUE,1
"""A witness will testify against Hillary Clinton.""
",FALSE,0
"""The border is down 78 percent. Under past administrations, the border didn’t go down -- it went up.""
",FALSE,0
"Says Dallas Cowboys owner Jerry Jones told players: ""Stand for the Anthem or you’re off team.""
",FALSE,0
"As written, the (Illinois school funding) bill includes a bailout of Chicago’s broken teacher pension system.
",FALSE,0
"The Inland Empire is ""the second fastest growing region"" for jobs in California.
",TRUE,1
"""In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept""
",FALSE,0
"""We've achieved a historic increase in defense spending to get our troops the support they so richly deserve.""
",FALSE,0
"Cher ""is moving to Canada because of President Trump.""
 
",FALSE,0
"""When the price for oil goes up on the markets, it goes right up, but it never goes down.""
",FALSE,0
"""We have been able to cut New York’s uninsured rate in half since 2013 from 10 percent to 5 percent of our population.""
",TRUE,1
"""More people, almost twice as many, pay the penalty or take the waiver than signed up for (Obamacare).""
",FALSE,0
"""We now have about one-third of New York’s population on Medicaid.""
",TRUE,1
"During the Nixon Watergate investigation, ""out of courtesy, the FBI started reporting to the Department of Justice. But there was nothing official.""
 
",FALSE,0
"Says President Richard Nixon held meetings with heads of state without an American interpreter.
",TRUE,1
"""We’ve signed more bills -- and I’m talking about through the legislature -- than any president ever.""
 
",FALSE,0
"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""
",TRUE,1
"""The last majority-Anglo high school class in Texas graduated in 2014.""
",FALSE,0
"""America has more people employed as tax preparers (1.2 million) than as police and firefighters.""
",FALSE,0
"Says Ted Kennedy met ""with the KGB in order to beat Ronald Reagan in 1984.""
 
",FALSE,0
"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.
",FALSE,0
"In Ohio, due to Medicaid expansion, ""nearly 60,000 disabled citizens are stuck on waiting lists ... leaving them without the care they need for months or even years.""
 
",FALSE,0
"""I helped win one of the biggest private lawsuits against Medicare fraud in history. The government declined to pursue the case, so my firm did, and we recovered $324 million for taxpayers.""
",TRUE,1
"Says ""Donald Trump was doing a rally in the state of Florida"" the day Trump's son and others met with a Russian lawyer in New York.
",FALSE,0
"""It's an absolute fact"" that China and North Korea ""have consistently over many, many years"" meddled in U.S. elections.
 
",FALSE,0
"Tax cuts approved and those proposed in his state budget ""will exceed $8 billion by the time the budget is done.""  
",TRUE,1
"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""
",FALSE,0
"Says Miami-Dade Circuit Court Judge Milton Hirsch ""is constantly overturned.""
",FALSE,0
"The GOP health care proposal would slash more than $135 million in federal funding available to PA schools.
",FALSE,0
"Giving a committee chair’s stipend in the New York State Senate to another member of that committee ""has been, in fact, a legislative practice for decades.""
",FALSE,0
"""There are so many data that demonstrate that poor people, surprisingly, are less likely to use drugs than people with means.""
",FALSE,0
"""The president in no way, form or fashion has ever promoted or encouraged violence.""
",FALSE,0
"Since he and Scott Walker took office in 2011, ""60,000 new jobs have been created in this state -- 40,000 of them were created in Madison and the Madison area.""
 
 
 
",FALSE,0
"""We're pretty much at the 50 percent mark"" on deportations of MS-13 gang members.
",FALSE,0
"The New York State Senate ""passed legislation allowing minors to race snowmobiles, get their own hunting licenses, and not be employed gathering or picking rags, cigar stumps, or collecting bones.""
",TRUE,1
"""U.N. official John Ashe set to testify against the Clintons may not have died by accident.""
",FALSE,0
"President Trump has signed more bills into law ""than any president previously before at this stage in the game.""
",FALSE,0
" ""Seven years later, (Scott Walker) has not hit his first campaign promise of creating 250,000 jobs.""
",TRUE,1
"A waiver in the American Health Care Act ""doesn’t apply to things like maternity coverage.""
",FALSE,0
"""Most likely the primary control knob (for the earth’s temperature) is the ocean waters and this environment that we live in.""
",FALSE,0
"""5.7 million -- that’s how many illegal immigrants might have voted"" in 2008.
",FALSE,0
"""A study by the National Economics Research Association showed that the (Paris climate) deal could cost 2.7 million lost jobs in the U.S. by 2025 should our country adhere to the commitments made by the Obama Administration.""
",FALSE,0
"In the Georgia House district that hosted a special election on June 20, ""Trump won by 20+ points.""
",FALSE,0
"Says Jon Ossoff ""doesn't even live in (his) district.""
",TRUE,1
"""There are currently 6 million jobs available in this country that are due in part to the skills gap.""
",TRUE,1
"A political map circulated by Sarah Palin’s PAC incited Rep. Gabby Giffords’ shooting
",FALSE,0
"Says each of the past three years ""has been the hottest on record.""
",TRUE,1
"Says the Senate Intelligence Committee has held 10 public hearings this year, ""more than double that held by the committee in any recent year.""
",TRUE,1
"""How many federal rulings have NOW found intentional discrimination by #Txlege since 2011? 6.""
",TRUE,1
